BSSID,ESSID,RSSI,POSITION_Y,POSITION_X
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,75
18:0f:76:c6:6c:a2,TUJHE KYA,-77,142,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,74
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,73
18:0f:76:c6:6c:a2,TUJHE KYA,-77,142,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,72
18:0f:76:c6:6c:a2,TUJHE KYA,-81,142,72
18:0f:76:c6:6c:a2,TUJHE KYA,-79,142,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,142,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,71
18:0f:76:c6:6c:a2,TUJHE KYA,-79,142,71
18:0f:76:c6:6c:a2,TUJHE KYA,-83,142,71
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,142,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,142,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,69
18:0f:76:c6:6c:a2,TUJHE KYA,-77,142,69
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,142,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,68
18:0f:76:c6:6c:a2,TUJHE KYA,-77,142,68
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,142,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,67
18:0f:76:c6:6c:a2,TUJHE KYA,-79,142,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,142,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,65
18:0f:76:c6:6c:a2,TUJHE KYA,-79,142,65
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,64
18:0f:76:c6:6c:a2,TUJHE KYA,-79,142,64
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,142,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,142,63
18:0f:76:c6:6c:a2,TUJHE KYA,-81,142,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,142,61
18:0f:76:c6:6c:a2,TUJHE KYA,-83,142,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,142,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,60
18:0f:76:c6:6c:a2,TUJHE KYA,-77,142,60
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,59
18:0f:76:c6:6c:a2,TUJHE KYA,-75,142,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-81,142,57
18:0f:76:c6:6c:a2,TUJHE KYA,-79,142,57
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,57
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,142,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,142,56
18:0f:76:c6:6c:a2,TUJHE KYA,-83,142,56
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,142,55
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,142,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-81,142,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,54
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,142,53
18:0f:76:c6:6c:a2,TUJHE KYA,-77,142,53
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,53
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,53
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,142,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,142,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,142,52
18:0f:76:c6:6c:a2,TUJHE KYA,-75,142,52
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,142,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,142,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-81,142,50
18:0f:76:c6:6c:a2,TUJHE KYA,-81,142,50
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,50
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,142,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,50
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,50
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,141,51
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,53
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,53
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,53
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,54
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,54
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,54
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,55
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,56
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,57
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,57
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,57
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,141,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,58
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-81,141,59
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,60
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,62
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,63
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-43,141,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,141,64
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,64
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,66
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,67
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,67
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,67
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,68
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,68
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,69
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,69
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,71
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,72
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,72
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,73
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,74
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,75
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,75
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,77
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,78
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,78
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,78
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,79
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,79
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,80
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,80
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,81
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,82
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,82
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,82
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,83
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,83
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,84
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,84
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,84
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,85
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,86
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,87
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,87
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,88
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,89
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,90
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,90
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,91
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,91
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,91
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,92
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,93
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,93
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,93
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,93
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,93
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,94
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,94
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,95
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,96
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,97
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,97
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,97
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,98
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,98
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,99
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,100
98:de:d0:a1:28:3a,Soham,-91,141,100
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,101
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,101
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,101
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,101
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,102
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,102
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,103
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,103
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,104
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,104
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,104
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,105
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,105
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,106
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,106
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-59,141,108
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,108
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,108
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,109
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,109
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,110
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,111
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,111
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,111
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,112
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,112
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,113
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,113
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,114
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,115
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,115
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,116
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,116
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,117
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,117
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,118
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,118
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,118
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,119
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,119
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,119
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,120
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-59,141,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,121
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,121
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,121
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,122
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,122
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-39,141,122
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,123
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,123
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,123
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,123
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,125
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,125
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,125
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,125
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,125
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,126
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,126
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,126
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,127
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,127
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,127
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,127
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,128
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,128
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-83,141,128
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,129
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,130
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,130
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,130
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,131
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,131
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,131
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,132
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,132
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,132
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,132
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,132
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,133
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,133
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,133
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,134
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,134
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,134
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,135
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,135
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,136
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,136
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,136
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,137
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,137
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,137
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,137
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,138
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,138
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,139
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,139
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,139
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,139
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,140
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,140
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,140
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,141
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,141
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,141
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,141
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,141
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-83,141,142
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,143
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,143
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,143
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,143
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,144
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,144
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,144
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,145
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,145
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,145
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,145
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,145
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,146
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,147
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,147
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,147
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,147
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,147
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,148
0c:d2:b5:31:31:6c,MTNL_31316C_1,-81,141,148
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,148
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,148
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,149
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,149
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,149
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,150
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,150
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,151
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,151
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,151
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,151
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,151
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,151
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,152
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,152
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,152
